,study_accession,sample_accession,experiment_accession,run_accession,tax_id,scientific_name,fastq_ftp,submitted_ftp,sra_ftp,Sample,tissue
164,PRJEB36014,SAMEA6448130,ERX3793671,ERR3791567,381124,Zea mays subsp. mays,ftp.sra.ebi.ac.uk/vol1/fastq/ERR379/007/ERR3791567/ERR3791567_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR379/007/ERR3791567/ERR3791567_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR379/ERR3791567/Ms71_16DAP_endosperm_MN20091_R1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR379/ERR3791567/Ms71_16DAP_endosperm_MN20091_R2.fq.gz,ftp.sra.ebi.ac.uk/vol1/err/ERR379/007/ERR3791567,MS71,endosperm
165,PRJEB36014,SAMEA6448131,ERX3793672,ERR3791568,381124,Zea mays subsp. mays,ftp.sra.ebi.ac.uk/vol1/fastq/ERR379/008/ERR3791568/ERR3791568_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR379/008/ERR3791568/ERR3791568_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR379/ERR3791568/Ms71_16DAP_endosperm_MN20092_R1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR379/ERR3791568/Ms71_16DAP_endosperm_MN20092_R2.fq.gz,ftp.sra.ebi.ac.uk/vol1/err/ERR379/008/ERR3791568,MS71,endosperm
166,PRJEB36014,SAMEA6448132,ERX3793673,ERR3791569,381124,Zea mays subsp. mays,ftp.sra.ebi.ac.uk/vol1/fastq/ERR379/009/ERR3791569/ERR3791569_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR379/009/ERR3791569/ERR3791569_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR379/ERR3791569/NC350_16DAP_endosperm_MN21094_R1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR379/ERR3791569/NC350_16DAP_endosperm_MN21094_R2.fq.gz,ftp.sra.ebi.ac.uk/vol1/err/ERR379/009/ERR3791569,NC350,endosperm
167,PRJEB36014,SAMEA6448133,ERX3793674,ERR3791570,381124,Zea mays subsp. mays,ftp.sra.ebi.ac.uk/vol1/fastq/ERR379/000/ERR3791570/ERR3791570_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR379/000/ERR3791570/ERR3791570_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR379/ERR3791570/NC358_16DAP_endosperm_MN22091_R1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR379/ERR3791570/NC358_16DAP_endosperm_MN22091_R2.fq.gz,ftp.sra.ebi.ac.uk/vol1/err/ERR379/000/ERR3791570,NC358,endosperm
168,PRJEB36014,SAMEA6448134,ERX3793675,ERR3791571,381124,Zea mays subsp. mays,ftp.sra.ebi.ac.uk/vol1/fastq/ERR379/001/ERR3791571/ERR3791571_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR379/001/ERR3791571/ERR3791571_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR379/ERR3791571/NC358_16DAP_endosperm_MN22092_R1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR379/ERR3791571/NC358_16DAP_endosperm_MN22092_R2.fq.gz,ftp.sra.ebi.ac.uk/vol1/err/ERR379/001/ERR3791571,NC358,endosperm
169,PRJEB36014,SAMEA6448135,ERX3793676,ERR3791572,381124,Zea mays subsp. mays,ftp.sra.ebi.ac.uk/vol1/fastq/ERR379/002/ERR3791572/ERR3791572_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR379/002/ERR3791572/ERR3791572_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR379/ERR3791572/Oh43_16DAP_endosperm_MN23091_R1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR379/ERR3791572/Oh43_16DAP_endosperm_MN23091_R2.fq.gz,ftp.sra.ebi.ac.uk/vol1/err/ERR379/002/ERR3791572,OH43,endosperm
170,PRJEB36014,SAMEA6448136,ERX3793677,ERR3791573,381124,Zea mays subsp. mays,ftp.sra.ebi.ac.uk/vol1/fastq/ERR379/003/ERR3791573/ERR3791573_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR379/003/ERR3791573/ERR3791573_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR379/ERR3791573/Oh43_16DAP_endosperm_MN23092_R1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR379/ERR3791573/Oh43_16DAP_endosperm_MN23092_R2.fq.gz,ftp.sra.ebi.ac.uk/vol1/err/ERR379/003/ERR3791573,OH43,endosperm
171,PRJEB36014,SAMEA6448137,ERX3793678,ERR3791574,381124,Zea mays subsp. mays,ftp.sra.ebi.ac.uk/vol1/fastq/ERR379/004/ERR3791574/ERR3791574_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR379/004/ERR3791574/ERR3791574_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR379/ERR3791574/Oh7b_16DAP_endosperm_MN24091_R1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR379/ERR3791574/Oh7b_16DAP_endosperm_MN24091_R2.fq.gz,ftp.sra.ebi.ac.uk/vol1/err/ERR379/004/ERR3791574,OH7B,endosperm
172,PRJEB36014,SAMEA6448138,ERX3793679,ERR3791575,381124,Zea mays subsp. mays,ftp.sra.ebi.ac.uk/vol1/fastq/ERR379/005/ERR3791575/ERR3791575_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR379/005/ERR3791575/ERR3791575_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR379/ERR3791575/Oh7b_16DAP_endosperm_MN24092_R1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR379/ERR3791575/Oh7b_16DAP_endosperm_MN24092_R2.fq.gz,ftp.sra.ebi.ac.uk/vol1/err/ERR379/005/ERR3791575,OH7B,endosperm
173,PRJEB36014,SAMEA6448139,ERX3793680,ERR3791576,381124,Zea mays subsp. mays,ftp.sra.ebi.ac.uk/vol1/fastq/ERR379/006/ERR3791576/ERR3791576_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR379/006/ERR3791576/ERR3791576_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR379/ERR3791576/P39_16DAP_endosperm_MN25091_R1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR379/ERR3791576/P39_16DAP_endosperm_MN25091_R2.fq.gz,ftp.sra.ebi.ac.uk/vol1/err/ERR379/006/ERR3791576,P39,endosperm
174,PRJEB36014,SAMEA6448140,ERX3793681,ERR3791577,381124,Zea mays subsp. mays,ftp.sra.ebi.ac.uk/vol1/fastq/ERR379/007/ERR3791577/ERR3791577_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR379/007/ERR3791577/ERR3791577_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR379/ERR3791577/P39_16DAP_endosperm_MN25092_R1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR379/ERR3791577/P39_16DAP_endosperm_MN25092_R2.fq.gz,ftp.sra.ebi.ac.uk/vol1/err/ERR379/007/ERR3791577,P39,endosperm
175,PRJEB36014,SAMEA6448141,ERX3793682,ERR3791578,381124,Zea mays subsp. mays,ftp.sra.ebi.ac.uk/vol1/fastq/ERR379/008/ERR3791578/ERR3791578_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR379/008/ERR3791578/ERR3791578_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR379/ERR3791578/Tx303_16DAP_endosperm_MN26091_R1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR379/ERR3791578/Tx303_16DAP_endosperm_MN26091_R2.fq.gz,ftp.sra.ebi.ac.uk/vol1/err/ERR379/008/ERR3791578,TX303,endosperm
176,PRJEB36014,SAMEA6448142,ERX3793683,ERR3791579,381124,Zea mays subsp. mays,ftp.sra.ebi.ac.uk/vol1/fastq/ERR379/009/ERR3791579/ERR3791579_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR379/009/ERR3791579/ERR3791579_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR379/ERR3791579/Tx303_16DAP_endosperm_MN26093_R1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR379/ERR3791579/Tx303_16DAP_endosperm_MN26093_R2.fq.gz,ftp.sra.ebi.ac.uk/vol1/err/ERR379/009/ERR3791579,TX303,endosperm
177,PRJEB36014,SAMEA6448143,ERX3793684,ERR3791580,381124,Zea mays subsp. mays,ftp.sra.ebi.ac.uk/vol1/fastq/ERR379/000/ERR3791580/ERR3791580_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR379/000/ERR3791580/ERR3791580_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR379/ERR3791580/Tzi8_16DAP_endosperm_MN27091_R1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR379/ERR3791580/Tzi8_16DAP_endosperm_MN27091_R2.fq.gz,ftp.sra.ebi.ac.uk/vol1/err/ERR379/000/ERR3791580,TZI8,endosperm
178,PRJEB36014,SAMEA6448144,ERX3793685,ERR3791581,381124,Zea mays subsp. mays,ftp.sra.ebi.ac.uk/vol1/fastq/ERR379/001/ERR3791581/ERR3791581_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR379/001/ERR3791581/ERR3791581_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR379/ERR3791581/Tzi8_16DAP_endosperm_MN27092_R1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR379/ERR3791581/Tzi8_16DAP_endosperm_MN27092_R2.fq.gz,ftp.sra.ebi.ac.uk/vol1/err/ERR379/001/ERR3791581,TZI8,endosperm
179,PRJEB36014,SAMEA6448145,ERX3793686,ERR3791582,381124,Zea mays subsp. mays,ftp.sra.ebi.ac.uk/vol1/fastq/ERR379/002/ERR3791582/ERR3791582_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR379/002/ERR3791582/ERR3791582_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR379/ERR3791582/B97_V11_base_MN03031_R1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR379/ERR3791582/B97_V11_base_MN03031_R2.fq.gz,ftp.sra.ebi.ac.uk/vol1/err/ERR379/002/ERR3791582,B97,base
180,PRJEB36014,SAMEA6448146,ERX3793687,ERR3791583,381124,Zea mays subsp. mays,ftp.sra.ebi.ac.uk/vol1/fastq/ERR379/003/ERR3791583/ERR3791583_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR379/003/ERR3791583/ERR3791583_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR379/ERR3791583/B97_V11_base_MN03032_R1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR379/ERR3791583/B97_V11_base_MN03032_R2.fq.gz,ftp.sra.ebi.ac.uk/vol1/err/ERR379/003/ERR3791583,B97,base
181,PRJEB36014,SAMEA6448147,ERX3793688,ERR3791584,381124,Zea mays subsp. mays,ftp.sra.ebi.ac.uk/vol1/fastq/ERR379/004/ERR3791584/ERR3791584_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR379/004/ERR3791584/ERR3791584_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR379/ERR3791584/CML103_V11_base_MN04031_R1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR379/ERR3791584/CML103_V11_base_MN04031_R2.fq.gz,ftp.sra.ebi.ac.uk/vol1/err/ERR379/004/ERR3791584,CML103,base
182,PRJEB36014,SAMEA6448148,ERX3793689,ERR3791585,381124,Zea mays subsp. mays,ftp.sra.ebi.ac.uk/vol1/fastq/ERR379/005/ERR3791585/ERR3791585_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR379/005/ERR3791585/ERR3791585_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR379/ERR3791585/CML103_V11_base_MN04032_R1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR379/ERR3791585/CML103_V11_base_MN04032_R2.fq.gz,ftp.sra.ebi.ac.uk/vol1/err/ERR379/005/ERR3791585,CML103,base
183,PRJEB36014,SAMEA6448149,ERX3793690,ERR3791586,381124,Zea mays subsp. mays,ftp.sra.ebi.ac.uk/vol1/fastq/ERR379/006/ERR3791586/ERR3791586_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR379/006/ERR3791586/ERR3791586_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR379/ERR3791586/CML277_V11_base_MN05031_R1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR379/ERR3791586/CML277_V11_base_MN05031_R2.fq.gz,ftp.sra.ebi.ac.uk/vol1/err/ERR379/006/ERR3791586,CML277,base
184,PRJEB36014,SAMEA6448150,ERX3793691,ERR3791587,381124,Zea mays subsp. mays,ftp.sra.ebi.ac.uk/vol1/fastq/ERR379/007/ERR3791587/ERR3791587_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR379/007/ERR3791587/ERR3791587_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR379/ERR3791587/CML277_V11_base_MN05032_R1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR379/ERR3791587/CML277_V11_base_MN05032_R2.fq.gz,ftp.sra.ebi.ac.uk/vol1/err/ERR379/007/ERR3791587,CML277,base
185,PRJEB36014,SAMEA6448151,ERX3793692,ERR3791588,381124,Zea mays subsp. mays,ftp.sra.ebi.ac.uk/vol1/fastq/ERR379/008/ERR3791588/ERR3791588_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR379/008/ERR3791588/ERR3791588_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR379/ERR3791588/CML228_V11_base_MN06031_R1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR379/ERR3791588/CML228_V11_base_MN06031_R2.fq.gz,ftp.sra.ebi.ac.uk/vol1/err/ERR379/008/ERR3791588,CML228,base
186,PRJEB36014,SAMEA6448152,ERX3793693,ERR3791589,381124,Zea mays subsp. mays,ftp.sra.ebi.ac.uk/vol1/fastq/ERR379/009/ERR3791589/ERR3791589_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR379/009/ERR3791589/ERR3791589_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR379/ERR3791589/CML228_V11_base_MN06032_R1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR379/ERR3791589/CML228_V11_base_MN06032_R2.fq.gz,ftp.sra.ebi.ac.uk/vol1/err/ERR379/009/ERR3791589,CML228,base
187,PRJEB36014,SAMEA6448153,ERX3793694,ERR3791590,381124,Zea mays subsp. mays,ftp.sra.ebi.ac.uk/vol1/fastq/ERR379/000/ERR3791590/ERR3791590_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR379/000/ERR3791590/ERR3791590_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR379/ERR3791590/CML247_V11_base_MN07031_R1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR379/ERR3791590/CML247_V11_base_MN07031_R2.fq.gz,ftp.sra.ebi.ac.uk/vol1/err/ERR379/000/ERR3791590,CML247,base
188,PRJEB36014,SAMEA6448154,ERX3793695,ERR3791591,381124,Zea mays subsp. mays,ftp.sra.ebi.ac.uk/vol1/fastq/ERR379/001/ERR3791591/ERR3791591_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR379/001/ERR3791591/ERR3791591_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR379/ERR3791591/CML247_V11_base_MN07033_R1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR379/ERR3791591/CML247_V11_base_MN07033_R2.fq.gz,ftp.sra.ebi.ac.uk/vol1/err/ERR379/001/ERR3791591,CML247,base
189,PRJEB36014,SAMEA6448155,ERX3793696,ERR3791592,381124,Zea mays subsp. mays,ftp.sra.ebi.ac.uk/vol1/fastq/ERR379/002/ERR3791592/ERR3791592_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR379/002/ERR3791592/ERR3791592_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR379/ERR3791592/CML322_V11_base_MN08031_R1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR379/ERR3791592/CML322_V11_base_MN08031_R2.fq.gz,ftp.sra.ebi.ac.uk/vol1/err/ERR379/002/ERR3791592,CML322,base
190,PRJEB36014,SAMEA6448156,ERX3793697,ERR3791593,381124,Zea mays subsp. mays,ftp.sra.ebi.ac.uk/vol1/fastq/ERR379/003/ERR3791593/ERR3791593_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR379/003/ERR3791593/ERR3791593_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR379/ERR3791593/CML322_V11_base_MN08032_R1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR379/ERR3791593/CML322_V11_base_MN08032_R2.fq.gz,ftp.sra.ebi.ac.uk/vol1/err/ERR379/003/ERR3791593,CML322,base
191,PRJEB36014,SAMEA6448157,ERX3793698,ERR3791594,381124,Zea mays subsp. mays,ftp.sra.ebi.ac.uk/vol1/fastq/ERR379/004/ERR3791594/ERR3791594_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR379/004/ERR3791594/ERR3791594_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR379/ERR3791594/CML333_V11_base_MN09031_R1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR379/ERR3791594/CML333_V11_base_MN09031_R2.fq.gz,ftp.sra.ebi.ac.uk/vol1/err/ERR379/004/ERR3791594,CML333,base
192,PRJEB36014,SAMEA6448158,ERX3793699,ERR3791595,381124,Zea mays subsp. mays,ftp.sra.ebi.ac.uk/vol1/fastq/ERR379/005/ERR3791595/ERR3791595_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR379/005/ERR3791595/ERR3791595_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR379/ERR3791595/CML333_V11_base_MN09032_R1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR379/ERR3791595/CML333_V11_base_MN09032_R2.fq.gz,ftp.sra.ebi.ac.uk/vol1/err/ERR379/005/ERR3791595,CML333,base
193,PRJEB36014,SAMEA6448159,ERX3793700,ERR3791596,381124,Zea mays subsp. mays,ftp.sra.ebi.ac.uk/vol1/fastq/ERR379/006/ERR3791596/ERR3791596_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR379/006/ERR3791596/ERR3791596_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR379/ERR3791596/CML52_V11_base_MN10031_R1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR379/ERR3791596/CML52_V11_base_MN10031_R2.fq.gz,ftp.sra.ebi.ac.uk/vol1/err/ERR379/006/ERR3791596,CML52,base
194,PRJEB36014,SAMEA6448160,ERX3793701,ERR3791597,381124,Zea mays subsp. mays,ftp.sra.ebi.ac.uk/vol1/fastq/ERR379/007/ERR3791597/ERR3791597_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR379/007/ERR3791597/ERR3791597_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR379/ERR3791597/CML52_V11_base_MN10032_R1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR379/ERR3791597/CML52_V11_base_MN10032_R2.fq.gz,ftp.sra.ebi.ac.uk/vol1/err/ERR379/007/ERR3791597,CML52,base
195,PRJEB36014,SAMEA6448161,ERX3793702,ERR3791598,381124,Zea mays subsp. mays,ftp.sra.ebi.ac.uk/vol1/fastq/ERR379/008/ERR3791598/ERR3791598_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR379/008/ERR3791598/ERR3791598_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR379/ERR3791598/CML69_V11_base_MN11031_R1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR379/ERR3791598/CML69_V11_base_MN11031_R2.fq.gz,ftp.sra.ebi.ac.uk/vol1/err/ERR379/008/ERR3791598,CML69,base
196,PRJEB36014,SAMEA6448162,ERX3793703,ERR3791599,381124,Zea mays subsp. mays,ftp.sra.ebi.ac.uk/vol1/fastq/ERR379/009/ERR3791599/ERR3791599_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR379/009/ERR3791599/ERR3791599_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR379/ERR3791599/CML69_V11_base_MN11032_R1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR379/ERR3791599/CML69_V11_base_MN11032_R2.fq.gz,ftp.sra.ebi.ac.uk/vol1/err/ERR379/009/ERR3791599,CML69,base
197,PRJEB36014,SAMEA6448163,ERX3793704,ERR3791600,381124,Zea mays subsp. mays,ftp.sra.ebi.ac.uk/vol1/fastq/ERR379/000/ERR3791600/ERR3791600_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR379/000/ERR3791600/ERR3791600_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR379/ERR3791600/HP301_V11_base_MN12031_R1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR379/ERR3791600/HP301_V11_base_MN12031_R2.fq.gz,ftp.sra.ebi.ac.uk/vol1/err/ERR379/000/ERR3791600,HP301,base
198,PRJEB36014,SAMEA6448164,ERX3793705,ERR3791601,381124,Zea mays subsp. mays,ftp.sra.ebi.ac.uk/vol1/fastq/ERR379/001/ERR3791601/ERR3791601_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR379/001/ERR3791601/ERR3791601_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR379/ERR3791601/HP301_V11_base_MN12032_R1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR379/ERR3791601/HP301_V11_base_MN12032_R2.fq.gz,ftp.sra.ebi.ac.uk/vol1/err/ERR379/001/ERR3791601,HP301,base
199,PRJEB36014,SAMEA6448165,ERX3793706,ERR3791602,381124,Zea mays subsp. mays,ftp.sra.ebi.ac.uk/vol1/fastq/ERR379/002/ERR3791602/ERR3791602_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR379/002/ERR3791602/ERR3791602_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR379/ERR3791602/IL14H_V11_base_MN13031_R1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR379/ERR3791602/IL14H_V11_base_MN13031_R2.fq.gz,ftp.sra.ebi.ac.uk/vol1/err/ERR379/002/ERR3791602,IL14H,base
200,PRJEB36014,SAMEA6448166,ERX3793707,ERR3791603,381124,Zea mays subsp. mays,ftp.sra.ebi.ac.uk/vol1/fastq/ERR379/003/ERR3791603/ERR3791603_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR379/003/ERR3791603/ERR3791603_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR379/ERR3791603/IL14H_V11_base_MN13032_R1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR379/ERR3791603/IL14H_V11_base_MN13032_R2.fq.gz,ftp.sra.ebi.ac.uk/vol1/err/ERR379/003/ERR3791603,IL14H,base
201,PRJEB36014,SAMEA6448167,ERX3793708,ERR3791604,381124,Zea mays subsp. mays,ftp.sra.ebi.ac.uk/vol1/fastq/ERR379/004/ERR3791604/ERR3791604_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR379/004/ERR3791604/ERR3791604_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR379/ERR3791604/Ki11_V11_base_MN14031_R1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR379/ERR3791604/Ki11_V11_base_MN14031_R2.fq.gz,ftp.sra.ebi.ac.uk/vol1/err/ERR379/004/ERR3791604,KI11,base
202,PRJEB36014,SAMEA6448169,ERX3793709,ERR3791605,381124,Zea mays subsp. mays,ftp.sra.ebi.ac.uk/vol1/fastq/ERR379/005/ERR3791605/ERR3791605_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR379/005/ERR3791605/ERR3791605_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR379/ERR3791605/Ki11_V11_base_MN14032_R1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR379/ERR3791605/Ki11_V11_base_MN14032_R2.fq.gz,ftp.sra.ebi.ac.uk/vol1/err/ERR379/005/ERR3791605,KI11,base
203,PRJEB36014,SAMEA6448170,ERX3793710,ERR3791606,381124,Zea mays subsp. mays,ftp.sra.ebi.ac.uk/vol1/fastq/ERR379/006/ERR3791606/ERR3791606_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR379/006/ERR3791606/ERR3791606_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR379/ERR3791606/Ki3_V11_base_MN15031_R1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR379/ERR3791606/Ki3_V11_base_MN15031_R2.fq.gz,ftp.sra.ebi.ac.uk/vol1/err/ERR379/006/ERR3791606,KI3,base
204,PRJEB36014,SAMEA6448171,ERX3793711,ERR3791607,381124,Zea mays subsp. mays,ftp.sra.ebi.ac.uk/vol1/fastq/ERR379/007/ERR3791607/ERR3791607_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR379/007/ERR3791607/ERR3791607_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR379/ERR3791607/Ki3_V11_base_MN15032_R1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR379/ERR3791607/Ki3_V11_base_MN15032_R2.fq.gz,ftp.sra.ebi.ac.uk/vol1/err/ERR379/007/ERR3791607,KI3,base
205,PRJEB36014,SAMEA6448172,ERX3793712,ERR3791608,381124,Zea mays subsp. mays,ftp.sra.ebi.ac.uk/vol1/fastq/ERR379/008/ERR3791608/ERR3791608_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR379/008/ERR3791608/ERR3791608_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR379/ERR3791608/Ky21_V11_base_MN16031_R1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR379/ERR3791608/Ky21_V11_base_MN16031_R2.fq.gz,ftp.sra.ebi.ac.uk/vol1/err/ERR379/008/ERR3791608,KY21,base
206,PRJEB36014,SAMEA6448173,ERX3793713,ERR3791609,381124,Zea mays subsp. mays,ftp.sra.ebi.ac.uk/vol1/fastq/ERR379/009/ERR3791609/ERR3791609_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR379/009/ERR3791609/ERR3791609_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR379/ERR3791609/Ky21_V11_base_MN16033_R1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR379/ERR3791609/Ky21_V11_base_MN16033_R2.fq.gz,ftp.sra.ebi.ac.uk/vol1/err/ERR379/009/ERR3791609,KY21,base
